vote_id,member_id,position,country_code,ep_group,source
4653,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4653,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4653,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4653,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4653,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4653,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4653,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4653,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4653,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4653,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4654,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4654,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4654,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4654,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4654,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4654,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4654,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4654,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4654,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4654,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4655,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4655,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4655,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4655,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4655,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4655,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4655,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
4655,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4655,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4655,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4656,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4656,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4656,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4656,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4656,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4656,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4656,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4656,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4656,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4656,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4657,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4657,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4657,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4657,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4657,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4657,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4657,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4657,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4657,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4657,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4658,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4658,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4658,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4658,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4658,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4658,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4658,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4658,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4658,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4658,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4659,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4659,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4659,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4659,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4659,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4659,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4659,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4659,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4659,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4660,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4660,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4660,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4660,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4660,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4660,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4660,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4660,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4660,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4660,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4661,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4661,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4661,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4661,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4661,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4661,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4661,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4661,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4661,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4661,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4662,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4662,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4662,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4662,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4662,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4662,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4662,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4662,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4662,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4662,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4663,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4663,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4663,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4663,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4663,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4663,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4663,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4663,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4663,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4663,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4664,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4664,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4664,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4664,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4664,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4664,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4664,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4664,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4664,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4664,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4665,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4665,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4665,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4665,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4665,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4665,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4665,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4665,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4665,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4665,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4666,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4666,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4666,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4666,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4666,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4666,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4666,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4666,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4666,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4666,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4667,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4667,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4667,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4667,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4667,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
4667,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4667,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4667,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4667,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4667,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4668,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4668,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4668,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4668,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4668,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4668,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4668,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4668,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4668,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4669,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4669,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4669,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4669,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4669,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4669,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4669,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4669,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4669,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4669,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4670,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4670,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4670,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4670,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4670,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4670,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4670,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4670,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4670,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4670,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4671,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4671,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4671,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4671,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4671,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4671,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4671,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
4671,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4671,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4671,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4672,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4672,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4672,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4672,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4672,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
4672,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4672,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
4672,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4672,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4672,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4673,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
4673,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4673,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4673,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4673,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
4673,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4673,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
4673,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4673,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4673,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
4674,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
4674,53,DID_NOT_VOTE,DNK,Group of the European People's Party (Christian Democrats),votewatch
4674,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4674,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4674,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
4674,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
4674,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
