id,year,majortopic,subtopic,description,filter_eu,Session,Number,Scope,Day,Month,DK_New_Code,DK_old_code,calendar_year,Date,Type,Opening
33199,2010,10,1002,"Forslag til lov om ændring af færdselsloven. (Bødeforhøjelser, obligatorisk konfiskation af køretøjer ved kørsel uden førerret, skærpelse af sanktionerne for kørsel under påvirkning af bevidsthedspåvirkende stoffer m.v.).",0,84,101,18,3,3,1002,,2011,3/3/2011,1,0
33748,2010,13,1399,Forslag til lov om ændring af lov om social service. (Konsekvensændringer på det sociale område som følge af Barnets Reform m.v.).,0,84,175,22,26,5,1399,,2011,5/26/2011,1,0
3738,2010,14,1499,Forslag til folketingsbeslutning om forbedring af lejeres tryghed og retsstilling ved fraflytning af private udlejningsboliger.,0,84,840115,28,1,4,1499,,2011,4/1/2011,2,0
33751,2010,13,1308,"Forslag til lov om ændring af dagtilbudsloven. (Udlicitering af daginstitutioner, fritidshjem og klubtilbud m.v. til private leverandører).",0,84,200,12,30,5,1308,,2011,5/30/2011,1,0
33216,2010,12,1201,Forslag til lov om ændring af lov om pas til danske statsborgere m.v. og udlændingeloven. (Fingeraftryk i pas m.v.).,0,84,202,8,1,6,1201,,2011,6/1/2011,1,0
3685,2010,3,322,Forslag til folketingsbeslutning om maksimalt 30 minutters transporttid til nærmeste sygehus.,0,84,840062,72,18,1,322,,2011,1/18/2011,2,0
1284,2010,6,602,"Vil regeringen redegøre for sammenhængen mellem regeringens løfte om »stærke uddannelsestilbud, der matcher samfundets behov« og det faktum, at næsten alle folkeskoler i skoleåret 2011-12 melder om besparelser?",0,84,840018,54,25,1,602,,2011,1/25/2011,3,0
33640,2010,14,1401,"Forslag til lov om ændring af ligningsloven, kildeskatteloven og lov om hjemmeservice. (Forsøgsordning med fradrag for hjælp og istandsættelse i hjemmet).",0,84,208,38,1,6,1411,,2011,6/1/2011,1,0
3687,2010,12,1208,Forslag til folketingsbeslutning om hurtig lokalisering af bortførte børn ved at indføre et offentligt advarselssystem.,0,84,840064,32,1,2,1208,,2011,2/1/2011,2,0
3731,2010,7,703,Forslag til folketingsbeslutning om en ny ansvarsfordeling for håndtering af elskrot.,0,84,840108,28,1,4,703,,2011,4/1/2011,2,0
33630,2010,1,107,Forslag til lov om afgift af mættet fedt i visse fødevarer (fedtafgiftsloven).,0,84,111,26,17,3,107,,2011,3/17/2011,1,0
33885,2010,6,604,Forslag til lov om ændring af lov om godtgørelse og tilskud til befordring ved deltagelse i erhvervsrettet voksen- og efteruddannelse og lov om arbejdsmarkedsuddannelser m.v. (Tilpasninger med henblik på at modvirke utilsigtet anvendelse af godtgørelsesor,0,84,172,30,1,6,604,,2011,6/1/2011,1,0
33886,2010,6,601,Forslag til lov om ændring af SU-loven. (Fribeløb i forbindelse med SU til uddannelsessøgende ved politiets grunduddannelse).,0,84,179,12,30,5,601,,2011,5/30/2011,1,0
34019,2010,15,1500,Forslag til lov om ændring af lov om Vækstfonden. (Ændring af Vækstfondens formål og tilpasning af vækstkautionsordningen).,0,84,181,16,1,6,1500,,2011,6/1/2011,1,0
3699,2010,19,1910,"Forslag til folketingsbeslutning om at ændre EU's traktater således, at Europa-Parlamentets rejsecirkus mellem Bruxelles og Strasbourg afvikles.",1,84,840076,36,25,2,1910,,2011,2/25/2011,2,0
33883,2010,6,602,"Forslag til lov om ændring af lov om folkehøjskoler, efterskoler, husholdningsskoler og håndarbejdsskoler (frie kostskoler). (Ændring af indkomstgrundlag ved beregning af indkomstbestemt elevstøtte).",0,84,127,14,31,3,602,,2011,3/31/2011,1,0
3766,2010,20,2011,Forslag til folketingsbeslutning om ministres og folketingsmedlemmers pensionsvilkår.,0,84,840143,44,1,6,2011,,2011,6/1/2011,2,0
33043,2010,4,405,"Forslag til lov om ændring af lov om hold af dyr. (Ekstra sundhedsrådgivningsbesøg i problembesætninger, påbud om supplerende veterinærfaglig vurdering, reduktion af maksimal belægningsgrad i svinebesætninger med højt antibiotikaforbrug m.v.).",0,84,184,16,26,5,406,,2011,5/26/2011,1,0
32879,2010,2,202,Forslag til lov om ændring af lov om etablering af Dansk Center for Internationale Studier og Menneskerettigheder og visse andre love. (Udvidelse af Institut for Menneskerettigheders kompetence til også at omfatte køn).,0,84,86,12,1,3,202,,2011,3/1/2011,1,0
33074,2010,3,321,"Forslag til lov om ændring af apotekerloven. (Veterinærafdelinger, informationspligt om billigere alternativer, ophævelse af regler om apotekers naturlige forsyningsområde, sygehusapotekers blanding af lægemidler m.v.).",0,84,119,18,10,5,321,,2011,5/10/2011,1,0
33119,2010,9,900,Forslag til lov om ændring af udlændingeloven. (Skærpede udvisningsregler).,0,84,210,76,24,6,900,,2011,6/24/2011,1,0
33754,2010,14,1406,Forslag til lov om ændring af lov om almene boliger m.v. (Byggeskadefondsdækning af renovering af almene boliger m.v.).,0,84,53,24,1,2,1406,,2011,2/1/2011,1,0
3762,2010,1,105,Forslag til folketingsbeslutning i henhold til grundlovens § 47 med hensyn til statsregnskabet for finansåret 2009.,0,84,840139,8,19,5,105,,2011,5/19/2011,2,0
33359,2010,6,601,"Forslag til lov om ændring af lov om videregående kunstneriske uddannelsesinstitutioner under Kulturministeriet.  (Ændring af styrelse af visse uddannelsesinstitutioner samt fusion af Det  Kongelige Danske Kunstakademis Arkitektskole,  Danmarks Designskol",0,84,148,22,26,5,601,,2011,5/26/2011,1,0
3678,2010,3,333,"Forslag til folketingsbeslutning om tillæg til unge under 25 år med psykiske lidelser, der modtager starthjælp.",0,84,840055,76,11,1,333,,2011,1/11/2011,2,0
3703,2010,9,900,Forslag til folketingsbeslutning om forsøg med behandlingstilbud til flygtningefamilier som et kriminalpræventivt tiltag.,0,84,840080,20,3,3,900,,2011,3/3/2011,2,0
3700,2010,20,2001,Forslag til folketingsbeslutning om afskaffelse af kommunernes forpligtelse til konkurrenceudsættelse samt nedsættelse af et udvalg til undersøgelse af konsekvenserne af konkurrenceudsættelse og udlicitering af kommunale opgaver.,0,84,840077,64,25,2,2016,,2011,2/25/2011,2,0
3697,2010,13,1399,Forslag til folketingsbeslutning om oprettelse af socialetiske komiteer til godkendelse af forsøg med mennesker på det sociale område.,0,84,840074,44,11,2,1399,,2011,2/11/2011,2,0
651,2010,15,1500,Redegørelse om erhvervsstøtte 2011.,0,84,8420,20,1,6,1500,,2011,6/1/2011,4,0
3676,2010,20,2011,Forslag til folketingsbeslutning om folketingsmedlemmers pensionsvilkår.,0,84,840053,28,11,1,2011,,2011,1/11/2011,2,0
34023,2010,14,1400,Forslag til lov om ændring af lov om statens byggevirksomhed m.v. (Udvidelse af lovens anvendelsesområde til også at omfatte regioners og kommuners byggevirksomhed).,0,84,203,12,1,6,1400,,2011,6/1/2011,1,0
3690,2010,2,207,Forslag til folketingsbeslutning om forbud mod Hizb ut-Tahrir.,0,84,840067,72,9,2,207,,2011,2/9/2011,2,0
3740,2010,13,1399,Forslag til folketingsbeslutning om at forbedre tilbuddene på landets voldtægtscentre.,0,84,840117,52,1,4,1399,,2011,4/1/2011,2,0
1298,2010,1,100,"Vil ministeren redegøre for konsekvenserne, hvis Danmark tilslutter sig europagten?",1,84,840032,42,18,3,100,,2011,3/18/2011,3,0
33121,2010,9,900,Forslag til lov om ændring af udlændingeloven.  (Skærpede regler for udenlandske studerende).,0,84,212,20,1,7,900,,2011,7/1/2011,1,0
3710,2010,4,405,Forslag til folketingsbeslutning om forbud mod pelsdyravl.,0,84,840087,72,15,3,406,,2011,3/15/2011,2,0
3689,2010,20,2001,Forslag til folketingsbeslutning om nedlæggelse af regionerne.,0,84,840066,32,9,2,2016,,2011,2/9/2011,2,0
33078,2010,20,2001,Forslag til lov om ændring af lov om regionernes finansiering. (Ændret kommunal medfinansiering af sundhedsvæsenet).,0,84,176,44,1,6,2001,,2011,6/1/2011,1,0
33116,2010,9,900,Forslag til lov om ændring af udlændingeloven og lov om ægteskabs indgåelse og opløsning. (Reform af ægtefællesammenføringsreglerne m.v.).,0,84,168,102,1,6,900,,2011,6/1/2011,1,0
33209,2010,7,709,Forslag til lov om ændring af lov om dyreforsøg og lov om kloning og genmodificering af dyr m.v. (Gennemførelse af nyt dyreforsøgsdirektiv m.v.).,0,84,138,24,1,6,709,,2011,6/1/2011,1,0
33202,2010,12,1210,Forslag til lov om ændring af lov om ændring af retsplejeloven og forskellige andre love. (Ændring af revisionsklausul).,0,84,113,8,29,3,1210,,2011,3/29/2011,1,0
33637,2010,8,800,Forslag til lov om ændring af lov om afgift  af elektricitet og forskellige andre love. (Ændring af afgift på erhvervenes energiforbrug m.v.).,0,84,"195,1",18,27,5,800,,2011,5/27/2011,1,0
32863,2010,13,1300,"Forslag til lov om ændring af lov om aktiv socialpolitik, lov om arbejdsløshedsforsikring m.v., integrationsloven og forskellige andre love. (Skærpet kontrol med udbetaling af offentlige  forsørgelsesydelser, sanktioner for uberettiget modtagelse af ydels",0,84,187,30,1,6,1300,,2011,6/1/2011,1,0
643,2010,8,800,Klima- og energiministerens energipolitiske redegørelse 2011.,0,84,8412,20,27,4,800,,2011,4/27/2011,4,0
33639,2010,5,503,"Forslag til lov om ændring af ligningsloven,  personskatteloven og lov om skattefri  kompensation for forhøjede energi- og  miljøafgifter. (Skattefritagelse for mindre  personalegoder, rigsfællesskabsfradrag,  skattefritagelse for nedrivningsstøtte m.v.).",0,84,196,12,27,5,503,,2011,5/27/2011,1,0
33636,2010,15,1502,"Forslag til lov om ændring af  aktieavancebeskatningsloven,  kursgevinstloven, ligningsloven og  selskabsskatteloven. (Skattefritagelse for  gevinst og udbytte af iværksætteraktier m.v.).",0,84,194,14,27,5,1502,,2011,5/27/2011,1,0
33041,2010,4,402,Forslag til lov om ændring af lov om statsgaranti for lån til yngre jordbrugere m.v. (Nedlæggelse af ordningen med statsgaranti for lån til yngre jordbrugere).,0,84,159,34,26,5,402,,2011,5/26/2011,1,0
33040,2010,7,711,Forslag til lov om randzoner.,0,84,158,38,26,5,407,,2011,5/26/2011,1,0
3768,2010,20,2012,Indstilling fra Udvalget til Prøvelse af Valgene om folketingsvalget den 15. september 2011.,0,85,850001,8,29,9,2012,,2011,9/29/2011,2,0
33318,2010,8,803,"Forslag til lov om ændring af lov om anvendelse af Danmarks undergrund. (Implementering af CCS-direktivet, efterforskning og indvinding af geotermisk energi, påbud om tredjepartsadgang til anlæg til indvinding, behandling og transport af olie og gas m.v.)",0,84,141,32,24,5,803,,2011,5/24/2011,1,0
33749,2010,13,1300,Forslag til lov om ændring af lov om  retssikkerhed og administration på det  sociale område. (Bedre vilkår for private  leverandører af tilbud efter serviceloven).,0,84,185,12,30,5,1300,,2011,5/30/2011,1,0
33200,2010,12,1201,Forslag til lov om ændring af lov om politiets virksomhed og lov om restaurationsvirksomhed og alkoholbevilling m.v. (Skærpelse af bødestraffen for overtrædelse af ordensbekendtgørelsen m.v.).,0,84,102,18,22,3,1201,,2011,3/22/2011,1,0
33073,2010,3,321,"Forslag til lov om ændring af lov om lægemidler og lov om medicinsk udstyr. (Styrkelse af kontrolindsatsen, for så vidt angår ulovlige lægemidler m.v.).",0,84,118,16,10,5,321,,2011,5/10/2011,1,0
33317,2010,8,807,Forslag til lov om energimærkning af energirelaterede produkter.,0,84,140,14,5,5,807,,2011,5/5/2011,1,0
33212,2010,12,1205,Forslag til lov om ændring af straffeloven. (Udvidelse af »noget for noget-ordningen« om tidlig prøveløsladelse af dømte m.v.).,0,84,174,64,1,6,1205,,2011,6/1/2011,1,0
33077,2010,3,322,Forslag til lov om ændring af sundhedsloven. (Udvidet adgang til offentlige registre og elektroniske patientjournaler m.v.).,0,84,171,16,30,5,322,,2011,5/30/2011,1,0
33319,2010,8,803,"Forslag til lov om ændring af offshoresikkerhedsloven. (Udvidelse af lovens anvendelsesområde, ændring af reglerne for godkendelser, tilpasninger til arbejdsmiljøloven m.v.).",0,84,142,8,5,5,803,,2011,5/5/2011,1,0
34024,2010,20,2007,Forslag til lov om ændring af lov om håndhævelse af udbudsreglerne m.v. og lov om indhentning af tilbud på visse offentlige og  offentligt støttede kontrakter. (Effektivisering af sagsbehandlingen i Klagenævnet for Udbud m.v.).,0,84,204,16,1,6,2007,,2011,6/1/2011,1,0
33214,2010,21,2105,"Forslag til lov om ændring af lov for Færøerne om rettens pleje. (Legemsindgreb, advokatvirksomhed).",0,84,2,10,3,5,2105,,2011,5/3/2011,1,0
33206,2010,12,1201,Forslag til lov om ændring af våbenloven og lov om krigsmateriel m.v. (Forenkling af fremgangsmåden for meddelelse af udførselstilladelse m.v.).,0,84,135,12,28,4,1201,,2011,4/28/2011,1,0
1300,2010,14,1405,"Hvordan vil regeringen afbøde de store negative konsekvenser, som finansloven medfører for landets yderområder?",0,84,840034,16,5,4,1405,,2011,4/5/2011,3,0
33072,2010,20,2001,Forslag til lov om nedsættelse af statstilskuddet til kommunerne i 2012 ved overskridelse af det aftalte udgiftsniveau for 2011.,0,84,112,36,28,4,2001,,2011,4/28/2011,1,0
33412,2010,7,701,Forslag til lov om ændring af lov om  beskyttelse af havmiljøet og lov om  miljøbeskyttelse. (Gennemførelse af dele af  konventionen om kontrol og behandling af  skibes ballastvand  (ballastvandkonventionen) og fastsættelse af  regler om vurdering af virk,0,84,164,14,3,5,710,,2011,5/3/2011,1,0
32860,2010,5,503,Forslag til lov om ændring af lov om   sygedagpenge. (Ændring af dispensationsbestemmelserne ved anmeldelse af sygefravær og anmodning om sygedagpengerefusion m.v.).,0,84,161,12,26,4,507,,2011,4/26/2011,1,0
33531,2010,3,322,Forslag til lov om ændring af sundhedsloven. (Specialiseret behandling på Øfeldt Centret).,0,84,46,36,12,4,322,,2011,4/12/2011,1,0
34014,2010,15,1500,"Forslag til lov om ændring af årsregnskabsloven og forskellige andre love. (Obligatorisk digital kommunika-  tion mellem virksomheder og det offentlige, skattefritagelse af Fornyelsesfondens  garantiordning m.v.).",0,84,139,14,7,4,1500,,2011,4/7/2011,1,0
33405,2010,7,711,Forslag til lov om ændring af lov om vandløb. (Nedklassifikation af vandløb).,0,84,104,26,5,4,711,,2011,4/5/2011,1,0
34025,2010,15,1500,Forslag til lov om ændring af lov om kommuners udførelse af opgaver for andre offentlige myndigheder og kommuners og regioners  deltagelse i selskaber. (Udvidelse af visse dispensationsmuligheder med henblik på at  styrke private virksomheders muligheder ,0,84,205,12,1,6,1500,,2011,6/1/2011,1,0
32857,2010,19,1910,Forslag til lov om ændring af lov om europæiske samarbejdsudvalg. (Implementering af Rådets direktiv 2009/38/EF om revision af det eksisterende direktiv).,1,84,117,10,29,3,1910,,2011,3/29/2011,1,0
33201,2010,12,1210,Forslag til lov om ændring af lov om fuldbyrdelse af visse strafferetlige afgørelser i Den Europæiske Union og lov om udlevering af lovovertrædere. (Gennemførelse af rammeafgørelsen om gensidig anerkendelse af og tilsyn med afgørelser om pligter og påbud ,1,84,103,14,29,3,1210,,2011,3/29/2011,1,0
34013,2010,10,1007,"Forslag til lov om ændring af søloven, lov om sikkerhed til søs og sømandsloven. (Pligt til forsikring for søretlige krav, gennemførelse af konventionen om arbejdsforhold i fiskerisektoren m.v.).",0,84,109,12,22,3,1007,,2011,3/22/2011,1,0
33653,2010,20,2009,"Forslag til lov om ændring af lov om fremgangsmåden ved inddrivelse af skatter og afgifter m.v., lov om inddrivelse af gæld til det offentlige, lov om en børne- og ungeydelse og lov om Det Fælles Lønindeholdelsesregister. (Effektivisering af inddrivelsen ",0,84,95,14,3,3,2009,,2011,3/3/2011,1,0
1285,2010,6,602,"Hvordan vil regeringen sikre et Danmark i balance og give flere unge mulighed for at gennemføre en ungdomsuddannelse, når regeringen netop har hævet transportprisen for unge på ungdomsuddannelser med op til 70 pct. i områder af Danmark, hvor der er langt til uddannelser, og når regeringen samtidig har planer om at fjerne de unges SU, hvis de er hjemmeboende?",0,84,840019,,25,1,602,,2011,1/25/2011,3,0
33086,2010,3,323,Forslag til lov om ændring af lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed. (Autorisation som optometrist m.v.).,0,84,97,10,22,2,323,,2011,2/22/2011,1,0
33042,2010,4,400,"Forslag til lov om ændring af lov om fødevarer, fiskeriloven og lov om næringsbrev til visse fødevarevirksomheder. (Kontrolkampagner, kontrol med kosttilskud, fødevaremyndighedens organisatoriske opbygning, gebyrfinansieret kontrol, digital kommunikation ",0,84,170,26,26,5,400,,2011,5/26/2011,1,0
3743,2010,6,601,Forslag til folketingsbeslutning om oprettelse af yderligere studiepladser på maskinmesteruddannelsen.,0,84,840120,32,1,4,601,,2011,4/1/2011,2,0
3747,2010,12,1210,Forslag til folketingsbeslutning om afskaffelse af forældelsesfristen i pædofilsager.,0,84,840124,44,5,4,1210,,2011,4/5/2011,2,0
649,2010,14,1400,Regionalpolitisk vækstredegørelse af 2011.,0,84,8418,22,25,5,1400,,2011,5/25/2011,4,0
32864,2010,5,503,"Forslag til lov om ændring af lov om Arbejdsmarkedets Tillægspension, lov om Lønmodtagernes Dyrtidsfond og forskellige skattelove. (Udvidelse af ATP's og LD's   investeringsmuligheder og ophævelse af en række SP-regler m.v.).",0,84,188,10,1,6,503,,2011,6/1/2011,1,0
1291,2010,2,207,"Hvilke tiltag er der taget for at støtte truede privatpersoner såvel som f.eks. medievirksomheder, der udsættes for trusler mod deres integritet, når de angribes verbalt og fysisk af totalitære og terroristiske kræfter, og vil regeringen oplyse, hvad man fremadrettet vil gøre for at tackle den slags angreb på ytringsfriheden, som kunne medføre, at eksempelvis en medievirksomhed ikke har råd til at forsvare sin integritet?",0,84,840025,20,10,2,207,,2011,2/10/2011,3,0
33081,2010,20,2001,Forslag til lov om ændring af lov om  kommunernes styrelse og regionsloven.  (Kommunal og regional pligt til  konkurrenceudsættelse).,0,84,199,38,30,5,2016,,2011,5/30/2011,1,0
3724,2010,15,1500,Forslag til folketingsbeslutning om analyse af årsagerne til finanskrisen og sammenbruddet i den danske finansielle sektor.,0,84,840101,44,31,3,1500,,2011,3/31/2011,2,0
33758,2010,13,1308,Forslag til lov om ændring af lov om social service. (Alarm- eller pejlesystemer over for børn og unge med nedsat psykisk funktionsevne anbragt i døgninstitution eller på opholdssted).,0,84,99,12,22,2,1308,,2011,2/22/2011,1,0
33218,2010,4,405,Forslag til lov om hold af slagtekalkuner.,0,84,27,16,3,2,406,,2011,2/3/2011,1,0
33208,2010,10,1002,Forslag til lov om ændring af færdselsloven og lov om ungdomsskoler. (Knallertkørekort og sanktioner ved ulovlig kørsel på knallert m.v.).,0,84,137,40,17,5,1002,,2011,5/17/2011,1,0
635,2010,9,900,Integrationsministerens redegørelse om tvangsægteskaber og lignende undertrykkelse.,0,84,844,8,1,2,900,,2011,2/1/2011,4,0
34018,2010,15,1500,"Forslag til lov om ændring af lov om visse erhvervsdrivende virksomheder og lov om finansiel virksomhed. (Tilsyn med visse omdannede tidligere finansielle virksomheder, krav til ledelsen af sparekassefonde, ændring af stemmeretsbegrænsninger m.v.).",0,84,180,14,1,6,1500,,2011,6/1/2011,1,0
3715,2010,13,1303,Forslag til folketingsbeslutning om godtgørelse for anslåede udgifter ved deltagelse i tilbud for kontanthjælpsmodtagere m.v.,0,84,840092,24,29,3,1303,,2011,3/29/2011,2,0
33409,2010,7,704,"Forslag til lov om ændring af lov om miljøgodkendelse m.v. af husdyrbrug. (Ændring af reglerne om udledning af ammoniak og om beholdere til opbevaring af flydende husdyrgødning, inddragelse af offentligheden m.v.).",0,84,12,26,10,2,704,,2011,2/10/2011,1,0
32856,2010,5,503,Forslag til lov om ændring af lov om sygedagpenge. (Større fleksibilitet i opfølgning og indsats over for sygedagpengemodtagere).,0,84,116,14,29,3,507,,2011,3/29/2011,1,0
32859,2010,13,1300,"Forslag til lov om ændring af lov om aktiv socialpolitik, lov om individuel boligstøtte og lov om social service. (Ændring af 450-timers-reglen til en 225-timers-regel, uændret boligstøtte ved nedsættelse af kontanthjælp, reduktion af boligstøtten ved man",0,84,156,36,10,5,1300,,2011,5/10/2011,1,0
3714,2010,2,202,"Forslag til folketingsbeslutning om den kønsmæssige fordeling i offentlige udvalg, kommissioner og lign.",0,84,840091,12,29,3,202,,2011,3/29/2011,2,0
3718,2010,8,802,"Forslag til folketingsbeslutning om, at elselskaber, der lukker for strømmen til en husstand, skal underrette de sociale myndigheder.",0,84,840095,40,29,3,802,,2011,3/29/2011,2,0
3759,2010,10,1002,Forslag til folketingsbeslutning om skærpet straf for at køre uden kørtkort m.v.,0,84,840136,0,12,5,1002,,2011,5/12/2011,2,0
3683,2010,9,900,Forslag til folketingsbeslutning om opsigelse af FN's konvention om begrænsning af statsløshed.,0,84,840060,104,18,1,900,,2011,1/18/2011,2,0
646,2010,14,1400,Indenrigs- og sundhedsministerens regionalpolitiske redegørelse 2011.,0,84,8415,20,28,4,1400,,2011,4/28/2011,4,0
3737,2010,14,1406,"Forslag til folketingsbeslutning om forrentning af lejers indbetalinger til depositum, forudbetalt leje og udvendig og indvendig vedligeholdelse.",0,84,840114,44,1,4,1406,,2011,4/1/2011,2,0
33789,2010,10,1002,Forslag til lov om ændring af lov om godkendelse og syn af køretøjer. (Administrative bødeforlæg og påbud om aflevering af nummerplader i forbindelse med manglende syn eller godkendelse af køretøjer).,0,84,151,10,28,4,1002,,2011,4/28/2011,1,0
33746,2010,13,1304,Forslag til lov om ændring af lov om social service. (Tabt arbejdsfortjeneste og handicapbil til familier med børn med funktionsnedsættelse anbragt uden for hjemmet).,0,84,157,10,12,5,1304,,2011,5/12/2011,1,0
3681,2010,12,1299,Forslag til folketingsbeslutning om nedsættelse af en arbejdsgruppe til revidering af Retslægerådet.,0,84,840058,40,13,1,1299,,2011,1/13/2011,2,0
33408,2010,7,704,Forslag til lov om ændring af lov om kemiske stoffer og produkter og forskellige andre love. (Implementering af rammedirektivet om bæredygtig anvendelse af pesticider og ændringer som følge af plantebeskyttelsesmiddelforordningen og klassificeringsforordn,0,84,115,40,5,4,704,,2011,4/5/2011,1,0
33120,2010,9,900,Forslag til lov om ændring af integrationsloven og repatrieringsloven. (Styrket kommunal vejledningspligt og indførelse af resultattilskud i forbindelse med repatriering m.v.).,0,84,211,24,24,6,900,,2011,6/24/2011,1,0
33750,2010,14,1406,"Forslag til lov om ændring af lov om  almene boliger m.v. (Salg af almene boliger, etablering af dagligvarebutikker i tilknytning til ældreboliger m.v.).",0,84,186,28,26,5,1406,,2011,5/26/2011,1,0
3735,2010,20,2002,"Forslag til folketingsbeslutning om at gøre sproget på offentlige hjemmesider og i offentlige breve, vejledninger, formularer og lign. mere forståeligt for borgerne.",0,84,840112,32,1,4,2002,,2011,4/1/2011,2,0
33796,2010,10,1002,Forslag til lov om ændring af lov om taxikørsel m.v. (Tilladelser til offentlig servicetrafik og krav til beklædning af førere af taxier).,0,84,173,32,1,6,1002,,2011,6/1/2011,1,0
32862,2010,13,1308,Forslag til lov om ændring af barseludligningsloven. (Udskydelse af revisionsfristen).,0,84,178,22,1,6,1308,,2011,6/1/2011,1,0
1290,2010,1,100,"Vil ministeren redegøre for, hvordan han vil sikre Danmarks mulighed for at føre en selvstændig økonomisk politik, hvis forbundskansler Merkels planer om total EU-kontrol med medlemslandenes økonomiske politik går igennem, og om han er enig i, at Danmark i så tilfælde må stå uden for denne stramme EU-styring af økonomien som en naturlig konsekvens af, at vi står uden for euroen?",1,84,840024,32,8,2,100,,2011,2/8/2011,3,0
3706,2010,17,1709,Forslag til folketingsbeslutning om en national plan for cloud computing i den offentlige sektor.,0,84,840083,32,15,3,1709,,2011,3/15/2011,2,0
33638,2010,1,107,"Forslag til lov om ændring af lov om tobaksafgifter og lov om afgift af øl, vin og frugtvin m.m. (Forkortelse af kredittider for tobaksafgift og lempelse af ølmoderationsordningen).",0,84,"195,2",18,27,5,107,,2011,5/27/2011,1,0
3696,2010,7,701,Forslag til folketingsbeslutning om sprøjtefrie beskyttelseszoner omkring almene vandforsyningsanlæg.,0,84,840073,40,11,2,701,,2011,2/11/2011,2,0
34021,2010,15,1500,Forslag til lov om næring.,0,84,191,14,1,6,1500,,2011,6/1/2011,1,0
33633,2010,14,1401,"Forslag til lov om ændring af tinglysningsafgiftsloven. (Tilpasning til det digitale tinglysningssystem, forenkling af reglerne for beregning og overførsel af afgift, godtgørelse af afgift i forbindelse med nedsættelse af ejendomsværdi m.v.).",0,84,123,14,5,4,1411,,2011,4/5/2011,1,0
33213,2010,12,1208,Forslag til lov om ægtefælleskifte m.v.,0,84,193,12,1,6,1208,,2011,6/1/2011,1,0
3734,2010,14,1406,Forslag til folketingsbeslutning om afbureaukratisering og forenkling af ansøgning om boligstøtte.,0,84,840111,32,1,4,1406,,2011,4/1/2011,2,0
644,2010,7,705,Klima- og energiministerens klimapolitiske redegørelse 2011.,0,84,8413,20,27,4,705,,2011,4/27/2011,4,0
3729,2010,14,1409,Forslag til folketingsbeslutning om etablering af transitrum for udenlandske hjemløse m.v.,0,84,840106,24,31,3,1409,,2011,3/31/2011,2,0
3750,2010,3,322,Forslag til folketingsbeslutning om indsats for øget kvalitet i rengøringen på sygehuse.,0,84,840127,0,6,4,322,,2011,4/6/2011,2,0
32858,2010,5,503,Forslag til lov om ændring af lov om aktiv socialpolitik. (Ændring af satser for revalideringsydelse til personer under 30 år).,0,84,130,18,29,3,507,,2011,3/29/2011,1,0
33954,2010,17,1709,"Forslag til lov om behandling af personoplysninger skal muliggøre driften af den statslige varslingstjeneste for internettrusler m.v., hvor pakke- og trafikdata overvåges for at imødegå internettrusler.",0,84,197,14,1,6,1709,,2011,6/1/2011,1,0
3688,2010,12,1210,"Forslag til folketingsbeslutning om at skærpe straffen for dømte, der udebliver fra afsoning.",0,84,840065,48,3,2,1210,,2011,2/3/2011,2,0
3722,2010,2,208,Forslag til folketingsbeslutning om ændring af ombudsmandsloven.,0,84,840099,20,30,3,208,,2011,3/30/2011,2,0
1280,2010,12,1205,Vil ministeren redegøre for forholdene i kriminalforsorgen og redegøre for regeringens planer for fremtiden?,0,84,840014,2,11,1,1205,,2011,1/11/2011,3,0
33114,2010,9,900,"Forslag til lov om ændring af integrationsloven, lov om danskuddannelse til voksne udlændinge m.fl. og forskellige andre love. (Anvisning af bolig til flygtninge og udvidelse af kredsen af prøveberettigede ved prøve i dansk m.v.).",0,84,149,14,10,5,900,,2011,5/10/2011,1,0
33217,2010,12,1210,Forslag til lov om ændring af straffeloven. (Skærpede straffe for hjemmerøveri og organiseret indbrudskriminalitet).,0,84,209,54,24,6,1210,,2011,6/24/2011,1,0
3691,2010,5,599,Forslag til folketingsbeslutning  om en flekskontoordning som anbefalet af Familie- og Arbejdslivskommissionen.,0,84,840068,36,9,2,599,,2011,2/9/2011,2,0
33203,2010,12,1204,Forslag til lov om ændring af retsplejeloven. (Udvidet adgang til at anvende anonyme vidner).,0,84,124,24,5,4,1204,,2011,4/5/2011,1,0
640,2010,17,1700,It- og telepolitisk redegørelse 2011.,0,84,849,28,30,3,1700,,2011,3/30/2011,4,0
3719,2010,9,900,Forslag til folketingsbeslutning om retssikkerhed i forbindelse med erhvervelse af dansk statsborgerskab ved naturalisation.,0,84,840096,56,29,3,900,,2011,3/29/2011,2,0
33215,2010,12,1204,Forslag til lov om ændring af retsplejeloven og lov om retsafgifter. (Forhøjelse af beløbsgrænse for den forenklede inkassoproces m.v.).,0,84,201,12,1,6,1204,,2011,6/1/2011,1,0
3712,2010,16,1619,Forslag til folketingsbeslutning om et dansk militært bidrag til en international militær indsats i Libyen.,0,84,840089,44,18,3,1619,,2011,3/18/2011,2,0
33113,2010,9,900,Forslag til lov om ændring af udlændingeloven. (Ændringer som følge af direktiv om fælles standarder og procedurer i medlemsstaterne for tilbagesendelse af tredjelandsstatsborgere med ulovligt ophold (udsendelsesdirektivet) m.v.).,0,84,107,30,22,3,900,,2011,3/22/2011,1,0
